Day,New,In Specification,Open,In Progress,In Review,Pending,Resolved,Closed, 
21.12.2021,0,0,3,3,1,3,0,0, 
22.12.2021,0,0,0,0,0,0,1,6, 
23.12.2021,0,0,0,0,0,0,5,0, 
24.12.2021,0,0,0,0,0,0,0,0, 
25.12.2021,0,0,0,0,0,0,0,0, 
26.12.2021,0,0,0,0,0,0,0,0, 
27.12.2021,0,0,0,0,0,0,0,0, 
28.12.2021,0,0,0,1,0,0,0,0, 
29.12.2021,3,3,1,0,0,0,0,0, 
30.12.2021,0,0,1,1,0,0,1,0, 
31.12.2021,0,0,0,0,0,0,0,0, 
01.01.2022,0,0,0,0,0,0,0,0, 
02.01.2022,0,0,0,0,0,0,0,0, 
03.01.2022,0,0,0,1,0,2,1,0, 
04.01.2022,0,0,0,0,0,0,2,0, 
05.01.2022,0,0,1,1,0,0,0,0, 
06.01.2022,0,0,0,0,0,0,0,0, 
07.01.2022,0,1,1,1,0,1,3,0, 
08.01.2022,0,0,0,0,0,0,0,0, 
09.01.2022,0,0,0,0,0,0,0,0, 
10.01.2022,0,0,0,4,1,1,1,1, 
11.01.2022,0,0,7,3,0,3,2,0, 
12.01.2022,0,0,1,1,1,0,2,0, 
13.01.2022,1,0,4,9,1,2,5,0, 
14.01.2022,0,1,1,3,1,3,3,2, 
15.01.2022,0,0,0,0,0,0,0,0, 
16.01.2022,0,0,0,0,0,0,0,0, 
17.01.2022,0,0,2,1,1,1,1,0, 
18.01.2022,0,0,2,1,0,1,0,0, 
19.01.2022,0,1,0,4,1,3,3,0, 
20.01.2022,0,0,1,3,1,1,2,1, 
21.01.2022,1,0,1,1,0,2,2,4, 
22.01.2022,0,0,0,0,0,0,0,0, 
23.01.2022,0,0,0,0,0,0,0,0, 
24.01.2022,0,1,5,2,1,2,8,0, 
25.01.2022,0,0,4,5,0,3,1,0, 
26.01.2022,0,0,7,4,0,0,2,0, 
27.01.2022,0,0,1,1,0,1,0,0, 
28.01.2022,0,0,0,0,1,0,3,0, 
29.01.2022,0,0,0,0,0,0,0,0, 
30.01.2022,0,0,0,0,0,0,0,0, 
31.01.2022,0,5,2,0,0,2,3,0, 
01.02.2022,0,0,7,2,1,0,2,1, 
02.02.2022,0,0,0,2,2,0,0,1, 
03.02.2022,0,0,2,6,0,2,8,0, 
04.02.2022,0,0,1,3,0,1,10,1, 
05.02.2022,0,0,0,0,0,0,0,0, 
06.02.2022,0,0,0,0,0,0,0,0, 
07.02.2022,0,0,4,1,0,0,1,0, 
08.02.2022,0,1,0,2,0,1,2,0, 
09.02.2022,0,0,0,0,0,0,2,0, 
10.02.2022,0,0,2,1,0,1,4,0, 
11.02.2022,0,1,0,0,2,0,3,0, 
12.02.2022,0,0,0,0,0,0,0,0, 
13.02.2022,0,0,0,0,0,0,0,0, 
14.02.2022,0,0,0,0,2,1,1,0, 
15.02.2022,0,0,1,3,0,2,11,1, 
16.02.2022,2,0,6,3,0,6,0,0, 
17.02.2022,0,0,1,3,0,0,1,0, 
18.02.2022,0,0,2,0,0,0,0,1, 
19.02.2022,0,0,0,0,0,0,0,0, 
20.02.2022,0,0,0,0,0,0,0,0, 
21.02.2022,0,0,0,1,0,0,1,0, 
22.02.2022,0,0,1,3,1,4,3,0, 
23.02.2022,0,0,3,2,0,1,1,0, 
24.02.2022,0,0,2,4,2,3,1,0, 
25.02.2022,1,2,0,0,0,0,1,0, 
26.02.2022,0,0,0,0,0,0,0,0, 
27.02.2022,0,0,0,0,0,0,0,0, 
28.02.2022,0,0,5,1,0,0,2,2, 
01.03.2022,0,0,0,1,0,0,2,1, 
02.03.2022,0,3,5,2,0,1,0,0, 
03.03.2022,0,0,1,2,1,0,10,2, 
04.03.2022,0,0,3,2,0,1,0,0, 
05.03.2022,0,0,0,0,0,0,0,0, 
06.03.2022,0,0,0,1,0,0,0,0, 
07.03.2022,0,0,2,1,2,0,1,1, 
08.03.2022,0,1,1,3,0,1,2,0, 
09.03.2022,0,0,1,3,1,1,2,2, 
10.03.2022,0,0,1,6,0,2,3,0, 
11.03.2022,0,0,4,3,0,1,0,0, 
12.03.2022,0,0,0,0,0,0,0,0, 
13.03.2022,0,0,0,0,0,0,0,0, 
14.03.2022,0,0,2,3,1,2,0,0, 
15.03.2022,0,0,1,7,1,1,4,3, 
16.03.2022,0,0,6,8,1,0,4,1, 
17.03.2022,0,0,4,0,0,1,1,0, 
18.03.2022,0,0,0,1,0,1,1,0, 
19.03.2022,0,0,0,0,0,0,0,0, 
20.03.2022,0,0,0,0,0,0,0,0, 
21.03.2022,0,0,1,0,0,0,0,0, 
22.03.2022,0,0,3,6,1,2,11,0, 
23.03.2022,0,0,0,4,0,3,1,0, 
24.03.2022,0,0,1,7,1,1,1,0, 
25.03.2022,0,0,2,3,1,0,6,2, 
26.03.2022,0,0,0,0,0,0,0,0, 
27.03.2022,0,0,0,0,0,0,0,0, 
28.03.2022,0,0,3,0,0,0,2,0, 
29.03.2022,0,1,1,2,0,3,2,0, 
30.03.2022,0,0,5,4,0,0,2,1, 
31.03.2022,0,0,0,1,0,0,3,2, 
01.04.2022,0,0,0,2,0,0,0,0, 
02.04.2022,0,0,0,0,0,0,0,0, 
03.04.2022,0,0,0,0,0,0,0,0, 
04.04.2022,0,0,4,7,0,2,4,0, 
05.04.2022,0,0,7,6,0,2,4,0, 
06.04.2022,0,1,8,2,0,0,0,0, 
07.04.2022,0,0,6,8,0,0,0,0, 
08.04.2022,0,0,4,5,0,0,0,0, 
09.04.2022,0,0,1,1,0,0,0,0, 
10.04.2022,0,0,0,0,0,0,0,0, 
11.04.2022,0,0,4,4,0,1,0,1, 
12.04.2022,0,0,0,3,1,0,0,0, 
13.04.2022,0,0,0,0,0,0,2,0, 
14.04.2022,0,0,3,2,0,0,2,0, 
15.04.2022,0,0,0,0,0,0,0,0, 
16.04.2022,0,0,0,0,0,0,0,0, 
17.04.2022,0,0,0,0,0,0,0,0, 
18.04.2022,0,0,0,0,0,0,0,0, 
19.04.2022,0,0,1,3,0,1,0,0, 
20.04.2022,0,0,2,3,0,0,8,3, 
21.04.2022,0,0,1,7,0,6,3,1, 
22.04.2022,0,0,1,1,0,1,0,0, 
23.04.2022,0,0,0,0,0,0,0,0, 
24.04.2022,0,0,0,0,0,0,0,0, 
25.04.2022,0,0,3,7,0,0,3,0, 
26.04.2022,0,0,5,5,0,2,4,1, 
27.04.2022,0,0,1,3,0,0,3,1, 
28.04.2022,0,0,3,5,0,2,6,3, 
29.04.2022,0,0,11,2,1,1,1,0, 
30.04.2022,0,0,0,0,0,0,0,0, 
01.05.2022,0,0,0,0,0,0,0,0, 
02.05.2022,0,1,1,4,1,0,5,1, 
03.05.2022,0,0,0,1,1,0,1,1, 
04.05.2022,0,0,2,0,0,1,0,0, 
05.05.2022,0,0,2,7,1,1,5,1, 
06.05.2022,0,0,3,4,1,2,2,1, 
07.05.2022,0,0,0,0,0,0,0,0, 
08.05.2022,0,0,0,0,0,0,0,0, 
09.05.2022,0,1,8,5,1,1,3,0, 
10.05.2022,0,0,2,0,1,2,10,1, 
11.05.2022,0,0,5,7,0,1,5,2, 
12.05.2022,0,0,1,2,2,1,3,1, 
13.05.2022,0,0,0,1,1,0,1,0, 
14.05.2022,0,0,0,0,0,0,0,0, 
15.05.2022,0,0,0,0,0,0,0,0, 
16.05.2022,0,0,0,0,1,0,0,0, 
17.05.2022,0,0,0,0,0,0,1,0, 
18.05.2022,0,0,0,4,0,0,2,0, 
19.05.2022,0,0,3,1,0,0,8,0, 
20.05.2022,0,0,7,7,1,7,6,0, 
21.05.2022,0,0,0,0,0,0,0,0, 
22.05.2022,0,0,0,0,0,0,0,0, 
23.05.2022,0,0,0,0,0,0,1,0, 
24.05.2022,0,0,3,4,0,1,4,0, 
25.05.2022,0,1,0,2,2,3,2,3, 
26.05.2022,0,0,0,0,0,0,0,0, 
27.05.2022,0,0,1,4,0,1,1,0, 
28.05.2022,0,0,0,0,0,0,0,0, 
29.05.2022,0,0,0,0,0,0,0,0, 
30.05.2022,3,1,2,0,1,4,2,1, 
31.05.2022,0,0,0,6,2,2,3,3, 
01.06.2022,1,2,5,2,0,1,7,5, 
02.06.2022,1,0,2,5,3,2,3,1, 
03.06.2022,0,0,1,2,0,1,2,1, 
04.06.2022,0,0,0,0,0,0,0,0, 
05.06.2022,0,0,0,0,0,0,0,0, 
06.06.2022,0,0,0,0,0,0,0,0, 
07.06.2022,1,1,2,3,2,1,4,2, 
08.06.2022,0,1,0,3,1,0,2,0, 
09.06.2022,0,0,0,1,1,0,2,4, 
10.06.2022,0,0,0,0,0,0,2,0, 
11.06.2022,0,0,0,0,0,0,0,0, 
12.06.2022,0,0,0,0,0,0,0,0, 
13.06.2022,0,1,3,3,0,3,0,0, 
14.06.2022,0,1,1,0,1,2,5,4, 
15.06.2022,0,0,0,1,0,2,3,1, 
16.06.2022,0,0,0,0,0,0,0,0, 
17.06.2022,0,0,0,2,0,0,0,0, 
18.06.2022,0,0,0,0,0,0,0,0, 
19.06.2022,0,0,0,0,0,0,0,0, 
20.06.2022,0,0,2,1,1,1,5,2, 
21.06.2022,0,0,0,2,0,2,4,2, 
22.06.2022,0,0,6,7,0,3,4,3, 
23.06.2022,0,0,4,6,1,8,4,2, 
24.06.2022,3,0,4,3,0,0,3,2, 
25.06.2022,0,0,0,0,0,0,0,0, 
26.06.2022,0,0,0,2,0,0,0,0, 
27.06.2022,0,1,0,1,0,1,8,2, 
28.06.2022,0,0,4,8,0,2,8,5, 
29.06.2022,0,3,3,1,2,1,4,6, 
30.06.2022,0,0,0,3,0,4,6,6, 
01.07.2022,0,1,2,2,1,1,2,1, 
02.07.2022,0,0,0,0,0,0,0,0, 
03.07.2022,0,0,0,0,0,0,0,0, 
04.07.2022,0,2,3,7,0,0,3,1, 
05.07.2022,0,0,0,6,1,3,7,4, 
06.07.2022,0,0,4,4,0,0,6,1, 
07.07.2022,0,0,0,1,0,3,2,1, 
08.07.2022,0,2,3,1,0,1,9,2, 
09.07.2022,0,0,0,0,0,0,0,0, 
10.07.2022,0,0,0,0,0,0,0,0, 
11.07.2022,0,1,1,3,2,0,7,1, 
12.07.2022,0,0,0,4,2,0,4,2, 
13.07.2022,0,1,8,3,0,4,6,1, 
14.07.2022,0,1,0,12,2,5,16,7, 
15.07.2022,0,0,0,4,0,0,3,6, 
16.07.2022,0,0,0,0,0,0,0,0, 
17.07.2022,0,0,0,0,0,0,0,0, 
18.07.2022,0,0,1,3,0,0,10,3, 
19.07.2022,0,0,2,5,0,2,10,5, 
20.07.2022,0,1,1,2,0,2,6,4, 
21.07.2022,0,0,1,5,1,0,1,3, 
22.07.2022,4,6,2,3,0,4,3,1, 
23.07.2022,0,0,0,0,0,0,0,0, 
24.07.2022,0,0,0,0,0,0,0,0, 
25.07.2022,0,0,2,5,2,1,6,3, 
26.07.2022,0,0,1,5,0,0,3,2, 
27.07.2022,0,4,2,10,3,3,12,5, 
28.07.2022,1,1,0,0,0,3,9,7, 
29.07.2022,0,0,0,2,2,2,22,21, 
30.07.2022,0,0,0,0,0,0,0,0, 
31.07.2022,0,0,0,0,0,0,0,0, 
01.08.2022,0,2,1,1,1,0,4,3, 
02.08.2022,0,1,3,8,5,1,9,9, 
03.08.2022,0,1,6,7,3,4,5,2, 
04.08.2022,0,0,1,6,1,0,3,4, 
05.08.2022,0,0,2,4,3,2,7,5, 
06.08.2022,0,0,0,0,0,0,0,0, 
07.08.2022,0,0,0,0,0,0,0,0, 
08.08.2022,0,0,0,3,1,1,5,5, 
09.08.2022,0,0,1,4,0,1,8,17, 
10.08.2022,0,2,0,6,1,0,2,3, 
11.08.2022,0,0,0,3,1,1,4,3, 
12.08.2022,0,0,0,2,0,1,5,5, 
13.08.2022,0,0,0,0,0,0,0,0, 
14.08.2022,0,0,0,0,0,0,0,0, 
15.08.2022,0,0,0,0,0,0,2,0, 
16.08.2022,0,0,2,7,1,1,9,8, 
17.08.2022,1,6,4,3,0,1,3,8, 
18.08.2022,1,0,0,5,0,0,4,3, 
19.08.2022,0,0,0,3,1,0,2,3, 
20.08.2022,0,0,0,0,0,0,0,0, 
21.08.2022,0,0,0,0,0,0,0,0, 
22.08.2022,0,4,7,3,0,1,8,4, 
23.08.2022,0,3,0,4,0,0,5,4, 
24.08.2022,0,0,1,7,0,1,11,16, 
25.08.2022,0,2,1,1,0,1,5,3, 
26.08.2022,0,0,1,5,0,1,1,1, 
27.08.2022,0,0,0,0,0,0,0,0, 
28.08.2022,0,0,0,0,0,0,0,0, 
29.08.2022,0,2,1,1,0,0,6,6, 
30.08.2022,0,0,0,2,0,3,3,1, 
31.08.2022,0,1,4,4,1,3,10,5, 
01.09.2022,0,0,2,3,2,2,3,2, 
02.09.2022,0,1,1,6,1,0,3,0, 
03.09.2022,0,0,0,0,0,0,0,0, 
04.09.2022,0,0,0,0,0,0,0,0, 
05.09.2022,0,0,1,6,1,1,4,0, 
06.09.2022,0,0,0,0,1,0,3,2, 
07.09.2022,0,0,2,1,0,2,1,1, 
08.09.2022,0,0,1,3,2,1,3,1, 
09.09.2022,0,1,0,4,2,1,13,0, 
10.09.2022,0,0,0,0,0,0,0,0, 
11.09.2022,0,0,0,0,0,0,0,0, 
12.09.2022,0,2,0,8,0,1,8,3, 
13.09.2022,0,3,1,5,1,2,4,278, 
14.09.2022,0,1,3,4,2,0,2,4, 
15.09.2022,0,0,1,4,0,0,4,4, 
16.09.2022,0,2,9,10,1,2,6,3, 
17.09.2022,0,0,0,0,0,0,0,0, 
18.09.2022,0,0,0,0,0,0,1,0, 
19.09.2022,0,14,4,9,0,19,15,4, 
20.09.2022,0,4,2,4,2,3,12,10, 
21.09.2022,0,2,1,5,2,2,12,1, 
22.09.2022,0,0,1,4,2,3,6,3, 
23.09.2022,0,0,1,2,1,1,5,5, 
24.09.2022,0,0,0,0,0,0,0,0, 
25.09.2022,0,0,0,0,0,0,0,0, 
26.09.2022,0,0,4,5,2,1,8,4, 
27.09.2022,0,1,3,6,1,2,9,4, 
28.09.2022,0,2,1,3,0,1,12,19, 
29.09.2022,0,4,2,7,0,2,12,20, 
30.09.2022,0,0,7,9,1,0,8,2, 
01.10.2022,0,0,0,0,1,0,0,0, 
02.10.2022,0,0,0,0,0,0,0,0, 
03.10.2022,0,0,0,0,0,0,0,0, 
04.10.2022,0,0,3,5,2,0,6,4, 
05.10.2022,1,4,8,12,4,2,10,5, 
06.10.2022,0,8,1,10,0,0,7,6, 
07.10.2022,0,1,0,7,0,1,10,4, 
08.10.2022,0,0,0,0,0,0,0,0, 
09.10.2022,0,0,0,1,0,0,0,0, 
10.10.2022,15,5,16,8,0,0,10,2, 
11.10.2022,1,1,2,4,0,2,53,98, 
12.10.2022,1,7,2,8,1,4,6,2, 
13.10.2022,1,7,8,9,1,3,68,95, 
14.10.2022,1,2,1,10,1,1,9,5, 
15.10.2022,0,0,0,0,0,0,0,0, 
16.10.2022,0,0,0,0,0,0,0,0, 
17.10.2022,1,9,2,5,4,0,14,4, 
18.10.2022,0,7,7,5,1,5,3,2, 
19.10.2022,1,1,1,10,2,2,6,3, 
20.10.2022,0,19,5,8,2,2,12,5, 
21.10.2022,0,11,4,9,2,6,12,6, 
22.10.2022,0,0,0,0,0,0,0,0, 
23.10.2022,0,0,0,0,0,0,0,0, 
24.10.2022,0,1,1,3,0,0,3,3, 
25.10.2022,0,2,0,3,3,0,4,2, 
26.10.2022,0,3,3,8,1,6,11,6, 
27.10.2022,0,2,3,3,0,1,3,8, 
28.10.2022,0,1,1,3,1,4,7,4, 
29.10.2022,0,0,0,0,0,0,0,0, 
30.10.2022,0,0,0,0,0,0,0,0, 
31.10.2022,0,0,1,1,2,0,4,0, 
01.11.2022,0,0,0,0,0,0,0,0, 
02.11.2022,0,1,2,5,1,6,5,0, 
03.11.2022,0,0,1,4,0,1,6,0, 
04.11.2022,0,0,0,3,0,0,5,3, 
05.11.2022,0,0,0,0,0,0,0,0, 
06.11.2022,0,0,0,0,0,0,0,0, 
07.11.2022,0,0,0,2,0,0,0,2, 
08.11.2022,0,0,0,2,1,1,3,1, 
09.11.2022,0,4,4,4,1,2,5,4, 
10.11.2022,1,2,2,5,1,1,11,9, 
11.11.2022,0,0,3,10,0,2,7,4, 
12.11.2022,0,0,0,0,0,0,0,0, 
13.11.2022,0,0,0,0,0,0,0,1, 
14.11.2022,0,0,0,4,1,0,4,4, 
15.11.2022,1,4,3,3,0,1,6,1, 
16.11.2022,0,0,1,3,0,0,9,12, 
17.11.2022,0,0,5,5,3,2,7,1, 
18.11.2022,0,0,2,3,0,1,1,4, 
19.11.2022,0,0,0,0,0,0,0,0, 
20.11.2022,0,0,0,0,0,0,0,0, 
21.11.2022,0,1,3,2,2,1,3,3, 
22.11.2022,0,13,1,4,0,0,3,2, 
23.11.2022,0,0,5,3,0,0,4,5, 
24.11.2022,7,0,4,14,1,3,20,3, 
25.11.2022,0,0,0,2,1,0,1,1, 
26.11.2022,0,0,0,0,0,0,0,0, 
27.11.2022,0,0,0,0,0,0,0,0, 
28.11.2022,0,1,3,9,1,0,4,2, 
29.11.2022,0,2,5,16,0,1,16,1, 
30.11.2022,0,0,2,5,1,0,11,2, 
01.12.2022,0,0,1,8,0,3,6,8, 
02.12.2022,0,0,3,4,2,0,7,4, 
03.12.2022,0,0,0,0,0,0,0,0, 
04.12.2022,0,0,0,2,1,0,0,0, 
05.12.2022,4,2,2,8,6,4,21,8, 
06.12.2022,0,2,4,14,2,2,12,9, 
07.12.2022,0,6,1,8,1,2,10,9, 
08.12.2022,0,2,1,4,5,0,6,3, 
09.12.2022,0,0,2,5,2,1,5,1, 
10.12.2022,0,0,0,0,0,0,0,1, 
11.12.2022,0,0,2,2,0,0,0,0, 
12.12.2022,0,1,1,3,8,6,14,7, 
13.12.2022,2,0,1,3,0,3,10,9, 
14.12.2022,0,2,4,1,1,2,4,4, 
15.12.2022,0,0,0,5,2,4,7,2, 
16.12.2022,0,1,2,3,2,0,8,0, 
17.12.2022,0,0,0,0,0,0,0,0, 
18.12.2022,0,0,0,0,0,0,0,0, 
19.12.2022,0,2,1,5,0,2,12,3, 
20.12.2022,0,2,5,6,1,3,22,23, 
21.12.2022,1,4,4,0,0,1,7,10, 
22.12.2022,0,0,2,9,2,1,9,1, 
23.12.2022,0,0,2,4,0,2,6,19, 
24.12.2022,0,0,0,0,0,0,0,0, 
25.12.2022,0,0,0,0,0,0,0,0, 
26.12.2022,0,0,0,0,0,0,0,0, 
27.12.2022,0,0,0,1,0,0,1,1, 
28.12.2022,0,0,0,0,0,0,3,0, 
29.12.2022,0,0,0,0,0,0,0,0, 
30.12.2022,0,0,0,0,0,0,1,0, 
31.12.2022,0,0,0,0,0,0,0,0, 
01.01.2023,0,0,0,0,0,0,0,0, 
02.01.2023,0,0,0,0,0,1,1,0, 
03.01.2023,0,0,0,12,1,3,13,0, 
04.01.2023,0,0,0,2,0,3,6,6, 
05.01.2023,0,0,2,5,0,1,6,0, 
06.01.2023,0,0,0,0,0,0,0,0, 
07.01.2023,0,0,0,0,0,0,0,0, 
08.01.2023,0,0,0,0,0,0,0,0, 
09.01.2023,0,1,1,6,1,1,5,1, 
10.01.2023,0,5,1,13,3,3,9,7, 
11.01.2023,0,2,17,9,1,10,6,1, 
12.01.2023,0,1,3,12,1,3,4,2, 
13.01.2023,0,0,0,6,1,4,5,2, 
14.01.2023,0,0,0,0,0,0,0,0, 
15.01.2023,0,0,0,0,0,0,0,0, 
16.01.2023,0,1,3,11,6,4,5,7, 
17.01.2023,1,4,2,5,0,1,6,4, 
18.01.2023,0,1,1,6,0,0,11,6, 
19.01.2023,0,1,1,8,2,5,12,6, 
20.01.2023,1,1,3,3,1,8,11,2, 
21.01.2023,0,0,0,0,0,0,0,0, 
22.01.2023,0,0,0,0,0,0,0,0, 
23.01.2023,0,1,3,7,1,2,14,22, 
24.01.2023,0,3,1,15,1,5,11,3, 
25.01.2023,0,0,2,17,2,0,16,58, 
26.01.2023,0,4,1,4,0,3,18,10, 
27.01.2023,0,1,2,17,0,3,14,11, 
28.01.2023,0,0,0,0,0,0,0,0, 
29.01.2023,0,0,0,0,0,0,0,0, 
30.01.2023,1,1,21,10,4,10,22,8, 
31.01.2023,0,1,2,12,2,4,21,6, 
01.02.2023,0,1,11,8,3,0,8,3, 
02.02.2023,1,0,3,22,17,7,8,6, 
03.02.2023,0,0,2,6,1,0,5,2, 
04.02.2023,0,0,0,0,0,0,0,0, 
05.02.2023,0,0,0,0,0,0,0,0, 
06.02.2023,0,0,5,23,4,5,28,6, 
07.02.2023,0,0,6,37,3,4,14,4, 
08.02.2023,0,1,4,9,7,11,33,20, 
09.02.2023,0,0,3,10,1,1,10,6, 
10.02.2023,2,1,4,6,3,0,11,10, 
11.02.2023,0,0,0,0,0,0,0,0, 
12.02.2023,0,0,0,0,0,0,0,0, 
13.02.2023,0,3,9,6,0,3,30,5, 
14.02.2023,0,0,3,5,1,0,5,2, 
15.02.2023,0,3,3,11,2,2,15,8, 
16.02.2023,0,12,6,10,1,1,17,8, 
17.02.2023,0,3,2,6,3,1,7,7, 
18.02.2023,0,0,0,0,0,0,0,0, 
19.02.2023,0,0,0,0,0,0,0,0, 
20.02.2023,1,0,19,11,3,2,15,3, 
21.02.2023,0,5,7,8,1,3,27,16, 
22.02.2023,0,5,2,11,2,2,11,3, 
23.02.2023,3,2,3,12,0,1,19,14, 
24.02.2023,1,0,10,5,0,1,9,3, 
25.02.2023,0,0,0,0,0,0,0,0, 
26.02.2023,0,0,0,0,0,0,0,0, 
27.02.2023,0,0,1,6,3,0,9,8, 
28.02.2023,0,2,11,9,3,1,9,12, 
01.03.2023,1,2,7,13,1,3,25,18, 
02.03.2023,0,4,3,14,0,1,12,5, 
03.03.2023,0,5,8,12,1,6,17,7, 
04.03.2023,0,0,0,0,0,0,0,0, 
05.03.2023,0,0,0,1,0,0,0,0, 
06.03.2023,0,0,2,21,2,6,10,7, 
07.03.2023,0,0,1,7,1,1,5,0, 
08.03.2023,0,2,3,6,3,1,24,3, 
09.03.2023,0,9,4,7,2,1,9,6, 
10.03.2023,0,1,0,6,3,1,7,7, 
11.03.2023,0,0,0,0,0,0,0,0, 
12.03.2023,0,0,0,0,0,0,0,0, 
13.03.2023,0,0,1,18,5,0,16,4, 
14.03.2023,0,1,4,4,2,0,3,6, 
15.03.2023,0,0,4,5,4,3,2,5, 
16.03.2023,0,2,6,6,3,2,15,6, 
17.03.2023,0,0,7,5,1,0,6,3, 
18.03.2023,0,0,0,0,0,0,0,0, 
19.03.2023,0,0,0,0,0,0,0,0, 
20.03.2023,1,0,0,10,0,3,25,8, 
21.03.2023,0,1,1,6,2,1,10,7, 
22.03.2023,4,1,4,10,0,2,20,20, 
23.03.2023,0,1,2,11,5,1,11,4, 
24.03.2023,0,0,3,5,3,1,6,7, 
25.03.2023,0,0,0,0,0,0,0,0, 
26.03.2023,0,0,0,0,0,0,0,3, 
27.03.2023,0,2,11,9,11,0,23,39, 
28.03.2023,1,0,1,3,6,1,6,23, 
29.03.2023,0,0,1,1,0,0,5,8, 
30.03.2023,0,0,2,14,7,1,10,8, 
31.03.2023,0,2,2,2,3,2,8,4, 
01.04.2023,0,0,0,0,0,0,0,0, 
02.04.2023,0,0,0,0,0,0,0,0, 
03.04.2023,0,2,18,6,2,0,11,3, 
04.04.2023,0,1,9,13,7,4,10,5, 
05.04.2023,0,5,5,3,5,4,7,4, 
06.04.2023,2,0,12,5,3,0,13,5, 
07.04.2023,0,0,0,0,0,0,1,1, 
08.04.2023,0,0,0,0,0,0,0,0, 
09.04.2023,0,0,0,0,0,0,0,0, 
10.04.2023,0,0,0,0,0,0,0,0, 
11.04.2023,0,0,1,2,8,1,8,4, 
12.04.2023,0,0,0,3,3,1,12,5, 
13.04.2023,1,1,10,8,1,1,15,5, 
14.04.2023,0,0,6,3,0,1,8,2, 
15.04.2023,0,0,0,0,0,0,0,0, 
16.04.2023,0,0,0,0,0,0,0,0, 
17.04.2023,0,0,0,0,3,0,3,4, 
18.04.2023,0,1,2,5,2,2,8,9, 
19.04.2023,2,1,3,12,2,4,10,5, 
20.04.2023,0,0,1,3,1,1,14,6, 
21.04.2023,1,5,4,8,3,1,9,2, 
22.04.2023,0,0,0,0,0,0,0,0, 
23.04.2023,0,0,0,0,0,0,0,0, 
24.04.2023,0,3,2,8,3,3,29,18, 
25.04.2023,0,1,2,13,2,1,16,7, 
26.04.2023,3,0,5,4,3,0,11,18, 
27.04.2023,1,2,31,8,1,1,8,8, 
28.04.2023,1,2,4,6,2,1,2,2, 
29.04.2023,0,0,0,0,0,0,0,0, 
30.04.2023,0,0,0,0,0,0,0,0, 
01.05.2023,0,0,0,0,0,0,0,0, 
02.05.2023,2,2,2,15,1,1,11,5, 
03.05.2023,2,1,0,13,10,1,5,2, 
04.05.2023,0,1,3,9,2,1,9,0, 
05.05.2023,0,2,9,2,0,0,4,3, 
06.05.2023,0,0,0,0,0,0,0,0, 
07.05.2023,0,0,0,0,0,0,0,0, 
08.05.2023,0,0,0,0,0,0,0,0, 
09.05.2023,0,0,0,0,0,0,0,0, 
10.05.2023,0,0,0,0,0,0,0,0, 
11.05.2023,0,0,0,0,0,0,0,0, 
12.05.2023,0,0,0,0,0,0,0,0, 
13.05.2023,0,0,0,0,0,0,0,0, 
14.05.2023,0,0,0,0,0,0,0,0, 
15.05.2023,0,0,0,0,0,0,0,0, 
16.05.2023,0,0,0,0,0,0,0,0, 
17.05.2023,0,0,0,0,0,0,0,0, 
18.05.2023,0,0,0,0,0,0,0,0, 
19.05.2023,0,0,0,0,0,0,0,0, 
20.05.2023,0,0,0,0,0,0,0,0, 
21.05.2023,0,0,0,0,0,0,0,0, 
22.05.2023,0,0,0,0,0,0,0,0, 
23.05.2023,0,0,0,0,0,0,0,0, 
